movie_index,user_index,probability,movie_rate,factor,movie_title
2232,451,0.4346,4.0,1.7383,Monty Python's And Now for Something Completely Different (1971)
3323,451,0.4346,4.0,1.7383,Long Night's Journey Into Day (2000)
3975,451,0.4346,4.0,1.7383,We Were Soldiers (2002)
1821,451,0.4346,4.0,1.7383,My Cousin Vinny (1992)
4737,451,0.4346,4.0,1.7383,Wait Until Dark (1967)
1868,451,0.4346,4.0,1.7383,Central Station (Central do Brasil) (1998)
642,451,0.4346,4.0,1.7383,Trainspotting (1996)
4802,451,0.4346,4.0,1.7383,Judgment at Nuremberg (1961)
3095,451,0.4346,4.0,1.7383,Shane (1953)
4034,451,0.4346,4.0,1.7383,Panic Room (2002)
1943,451,0.4346,4.0,1.7383,Down in the Delta (1998)
1948,451,0.4346,4.0,1.7383,Affliction (1997)
3074,451,0.4346,4.0,1.7383,Steel Magnolias (1989)
2175,451,0.4346,4.0,1.7383,Drop Dead Gorgeous (1999)
1901,451,0.4346,4.0,1.7383,Simple Plan, A (1998)
2069,451,0.4346,4.0,1.7383,Go (1999)
3401,451,0.4346,4.0,1.7383,True Believer (1989)
335,451,0.4346,4.0,1.7383,Paper, The (1994)
314,451,0.4346,4.0,1.7383,Clear and Present Danger (1994)
4897,451,0.4346,4.0,1.7383,Devil's Playground (2002)
3430,451,0.4346,4.0,1.7383,Mississippi Burning (1988)
938,451,0.4346,4.0,1.7383,Grifters, The (1990)
2937,451,0.4346,4.0,1.7383,Blood Simple (1984)
3882,451,0.4346,4.0,1.7383,Witness for the Prosecution (1957)
931,451,0.4346,4.0,1.7383,Cinema Paradiso (Nuovo cinema Paradiso) (1989)
4867,451,0.4346,4.0,1.7383,Elephant (2003)
2078,451,0.4346,4.0,1.7383,Open Your Eyes (Abre los ojos) (1997)
560,451,0.4346,4.0,1.7383,Courage Under Fire (1996)
4693,451,0.4346,4.0,1.7383,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
4140,451,0.4346,4.0,1.7383,Rabbit-Proof Fence (2002)
929,451,0.4346,4.0,1.7383,American Dream (1990)
3886,451,0.4346,4.0,1.7383,Gosford Park (2001)
4115,451,0.4346,4.0,1.7383,Requiem for a Heavyweight (1962)
302,451,0.4346,4.0,1.7383,What's Eating Gilbert Grape (1993)
3888,451,0.4346,4.0,1.7383,Monster's Ball (2001)
304,451,0.4346,4.0,1.7383,While You Were Sleeping (1995)
3157,451,0.4346,4.0,1.7383,Requiem for a Dream (2000)
3892,451,0.4346,4.0,1.7383,Murder by Death (1976)
3894,451,0.4346,4.0,1.7383,Waterdance, The (1992)
912,451,0.4346,4.0,1.7383,Monty Python and the Holy Grail (1975)
3428,451,0.4346,4.0,1.7383,Eight Men Out (1988)
4917,451,0.4346,4.0,1.7383,Hannah and Her Sisters (1986)
2966,451,0.4346,4.0,1.7383,Long Walk Home, The (1990)
4139,451,0.4346,4.0,1.7383,Minority Report (2002)
3269,451,0.4346,4.0,1.7383,Big Easy, The (1987)
3408,451,0.4346,4.0,1.7383,Norma Rae (1979)
2134,451,0.4346,4.0,1.7383,Invasion of the Body Snatchers (1956)
644,451,0.4346,4.0,1.7383,Independence Day (a.k.a. ID4) (1996)
2173,451,0.4346,4.0,1.7383,Ghostbusters (a.k.a. Ghost Busters) (1984)
499,451,0.4346,4.0,1.7383,War Room, The (1993)
2138,451,0.4346,4.0,1.7383,Notting Hill (1999)
3262,451,0.4346,4.0,1.7383,With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)
3253,451,0.4346,4.0,1.7383,The Man in the Moon (1991)
833,451,0.4346,4.0,1.7383,Dumbo (1941)
3185,451,0.4346,4.0,1.7383,Men of Honor (2000)
3357,451,0.4346,4.0,1.7383,Longtime Companion (1990)
1702,451,0.4346,4.0,1.7383,Sixteen Candles (1984)
901,451,0.4346,4.0,1.7383,On Golden Pond (1981)
2337,451,0.4346,4.0,1.7383,Risky Business (1983)
5090,451,0.4346,4.0,1.7383,Thirteen (2003)
3402,451,0.4346,4.0,1.7383,World According to Garp, The (1982)
321,451,0.4346,4.0,1.7383,Forrest Gump (1994)
4852,451,0.4346,4.0,1.7383,Mystic River (2003)
322,451,0.4346,4.0,1.7383,Four Weddings and a Funeral (1994)
2334,451,0.4346,4.0,1.7383,Boys Don't Cry (1999)
3419,451,0.4346,4.0,1.7383,Shrek (2001)
325,451,0.4346,4.0,1.7383,It Could Happen to You (1994)
4700,451,0.4346,4.0,1.7383,Mouse That Roared, The (1959)
893,451,0.4346,4.0,1.7383,Streetcar Named Desire, A (1951)
4465,451,0.4346,4.0,1.7383,Missing (1982)
892,451,0.4346,4.0,1.7383,Rebel Without a Cause (1955)
887,451,0.4346,4.0,1.7383,Sophie's Choice (1982)
3004,451,0.4346,4.0,1.7383,Perfect Storm, The (2000)
658,451,0.4346,4.0,1.7383,Phenomenon (1996)
3352,451,0.4346,4.0,1.7383,Reversal of Fortune (1990)
3521,451,0.4346,4.0,1.7383,Accidental Tourist, The (1988)
1305,451,0.4346,4.0,1.7383,Full Monty, The (1997)
3761,451,0.4346,4.0,1.7383,I Never Promised You a Rose Garden (1977)
5525,451,0.4346,4.0,1.7383,Unprecedented: The 2000 Presidential Election (2002)
1137,451,0.4346,4.0,1.7383,Marvin's Room (1996)
1104,451,0.4346,4.0,1.7383,Paradise Lost: The Child Murders at Robin Hood Hills (1996)
3802,451,0.4346,4.0,1.7383,Life as a House (2001)
129,451,0.4346,4.0,1.7383,Apollo 13 (1995)
2559,451,0.4346,4.0,1.7383,Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)
1526,451,0.4346,4.0,1.7383,Klute (1971)
1530,451,0.4346,4.0,1.7383,Breakfast Club, The (1985)
2553,451,0.4346,4.0,1.7383,Talented Mr. Ripley, The (1999)
3522,451,0.4346,4.0,1.7383,Accused, The (1988)
1088,451,0.4346,4.0,1.7383,Cape Fear (1962)
1771,451,0.4346,4.0,1.7383,Broadcast News (1987)
1087,451,0.4346,4.0,1.7383,Cape Fear (1991)
2562,451,0.4346,4.0,1.7383,Girl, Interrupted (1999)
3513,451,0.4346,4.0,1.7383,Bully (2001)
1559,451,0.4346,4.0,1.7383,Exorcist, The (1973)
144,451,0.4346,4.0,1.7383,Die Hard: With a Vengeance (1995)
1078,451,0.4346,4.0,1.7383,Birds, The (1963)
3498,451,0.4346,4.0,1.7383,Lion in Winter, The (1968)
2809,451,0.4346,4.0,1.7383,Bell, Book and Candle (1958)
6308,451,0.4346,4.0,1.7383,King Kong (2005)
154,451,0.4346,4.0,1.7383,Kids (1995)
2534,451,0.4346,4.0,1.7383,Last Picture Show, The (1971)
1582,451,0.4346,4.0,1.7383,Dangerous Liaisons (1988)
2727,451,0.4346,4.0,1.7383,Animal House (1978)
32,451,0.4346,4.0,1.7383,Babe (1995)
2531,451,0.4346,4.0,1.7383,Green Mile, The (1999)
2686,451,0.4346,4.0,1.7383,Hoosiers (a.k.a. Best Shot) (1986)
4517,451,0.4346,4.0,1.7383,Bend It Like Beckham (2002)
4417,451,0.4346,4.0,1.7383,Catch Me If You Can (2002)
41,451,0.4346,4.0,1.7383,Restoration (1995)
1239,451,0.4346,4.0,1.7383,Con Air (1997)
1336,451,0.4346,4.0,1.7383,Truman Show, The (1998)
3703,451,0.4346,4.0,1.7383,Deep End, The (2001)
1282,451,0.4346,4.0,1.7383,My Own Private Idaho (1991)
2696,451,0.4346,4.0,1.7383,On the Beach (1959)
1279,451,0.4346,4.0,1.7383,Air Force One (1997)
5,451,0.4346,4.0,1.7383,Heat (1995)
10,451,0.4346,4.0,1.7383,American President, The (1995)
2687,451,0.4346,4.0,1.7383,Bull Durham (1988)
2685,451,0.4346,4.0,1.7383,Breaking Away (1979)
2726,451,0.4346,4.0,1.7383,...And Justice for All (1979)
15,451,0.4346,4.0,1.7383,Casino (1995)
16,451,0.4346,4.0,1.7383,Sense and Sensibility (1995)
1300,451,0.4346,4.0,1.7383,Ulee's Gold (1997)
3760,451,0.4346,4.0,1.7383,Silkwood (1983)
2679,451,0.4346,4.0,1.7383,Raisin in the Sun, A (1961)
1307,451,0.4346,4.0,1.7383,Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)
2677,451,0.4346,4.0,1.7383,Never Cry Wolf (1983)
1253,451,0.4346,4.0,1.7383,Men in Black (a.k.a. MIB) (1997)
1331,451,0.4346,4.0,1.7383,Witness (1985)
2721,451,0.4346,4.0,1.7383,Bear, The (Ours, L') (1988)
28,451,0.4346,4.0,1.7383,City of Lost Children, The (Cité des enfants perdus, La) (1995)
1333,451,0.4346,4.0,1.7383,Joy Luck Club, The (1993)
1060,451,0.4346,4.0,1.7383,When Harry Met Sally... (1989)
2669,451,0.4346,4.0,1.7383,Key Largo (1948)
947,451,0.4346,4.0,1.7383,Thin Blue Line, The (1988)
4773,451,0.4346,4.0,1.7383,Paper Moon (1973)
1668,451,0.4346,4.0,1.7383,L.A. Story (1991)
1829,451,0.4346,4.0,1.7383,Children of a Lesser God (1986)
1830,451,0.4346,4.0,1.7383,Elephant Man, The (1980)
406,451,0.4346,4.0,1.7383,Fugitive, The (1993)
1831,451,0.4346,4.0,1.7383,Beloved (1998)
4079,451,0.4346,4.0,1.7383,Lenny (1974)
3191,451,0.4346,4.0,1.7383,Bounce (2000)
773,451,0.4346,4.0,1.7383,It's a Wonderful Life (1946)
1843,451,0.4346,4.0,1.7383,American History X (1998)
5031,451,0.4346,4.0,1.7383,Monster (2003)
4837,451,0.4346,4.0,1.7383,Regarding Henry (1991)
944,451,0.4346,4.0,1.7383,Sex, Lies, and Videotape (1989)
1849,451,0.4346,4.0,1.7383,Elizabeth (1998)
945,451,0.4346,4.0,1.7383,Passion Fish (1992)
422,451,0.4346,4.0,1.7383,In the Line of Fire (1993)
2208,451,0.4346,4.0,1.7383,Frances (1982)
5018,451,0.4346,4.0,1.7383,In America (2002)
4151,451,0.4346,4.0,1.7383,Road to Perdition (2002)
1863,451,0.4346,4.0,1.7383,Big Chill, The (1983)
744,451,0.4346,4.0,1.7383,Citizen Kane (1941)
1866,451,0.4346,4.0,1.7383,Bug's Life, A (1998)
741,451,0.4346,4.0,1.7383,Gone with the Wind (1939)
516,451,0.4346,4.0,1.7383,Celluloid Closet, The (1995)
1285,451,0.4346,4.0,1.7383,In & Out (1997)
2224,451,0.4346,4.0,1.7383,Heaven Can Wait (1978)
1585,451,0.4346,4.0,1.7383,Godfather: Part III, The (1990)
550,451,0.4346,4.0,1.7383,Primal Fear (1996)
1819,451,0.4346,4.0,1.7383,Producers, The (1968)
1515,451,0.4346,4.0,1.7383,French Connection, The (1971)
2796,451,0.4346,4.0,1.7383,My Life (1993)
1523,451,0.4346,4.0,1.7383,Rain Man (1988)
1110,451,0.4346,4.0,1.7383,Die Hard 2 (1990)
86,451,0.4346,4.0,1.7383,Beautiful Girls (1996)
2768,451,0.4346,4.0,1.7383,Hud (1963)
1135,451,0.4346,4.0,1.7383,Bastard Out of Carolina (1996)
1134,451,0.4346,4.0,1.7383,Sneakers (1992)
2769,451,0.4346,4.0,1.7383,Hustler, The (1961)
1507,451,0.4346,4.0,1.7383,On the Waterfront (1954)
100,451,0.4346,4.0,1.7383,Braveheart (1995)
101,451,0.4346,4.0,1.7383,Taxi Driver (1976)
1510,451,0.4346,4.0,1.7383,Tom Jones (1963)
1511,451,0.4346,4.0,1.7383,Man for All Seasons, A (1966)
1125,451,0.4346,4.0,1.7383,Jaws (1975)
3786,451,0.4346,4.0,1.7383,Things Behind the Sun (2001)
4392,451,0.4346,4.0,1.7383,About Schmidt (2002)
1520,451,0.4346,4.0,1.7383,Terms of Endearment (1983)
2570,451,0.4346,4.0,1.7383,Papillon (1973)
2793,451,0.4346,4.0,1.7383,Misery (1990)
2572,451,0.4346,4.0,1.7383,Last Detail, The (1973)
2573,451,0.4346,4.0,1.7383,Five Easy Pieces (1970)
2792,451,0.4346,4.0,1.7383,Midnight Express (1978)
1519,451,0.4346,4.0,1.7383,Chariots of Fire (1981)
1518,451,0.4346,4.0,1.7383,Ordinary People (1980)
4396,451,0.4346,4.0,1.7383,25th Hour (2002)
1517,451,0.4346,4.0,1.7383,Kramer vs. Kramer (1979)
3676,387,0.3441,5.0,1.7203,Black Robe (1991)
5363,387,0.3441,5.0,1.7203,Day of the Jackal, The (1973)
651,387,0.3441,5.0,1.7203,Gate of Heavenly Peace, The (1995)
829,387,0.3441,5.0,1.7203,Sword in the Stone, The (1963)
2371,387,0.3441,5.0,1.7203,Sydney (Hard Eight) (1996)
917,387,0.3441,5.0,1.7203,Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)
2533,387,0.3441,5.0,1.7203,War Zone, The (1999)
632,387,0.3441,5.0,1.7203,Maya Lin: A Strong Clear Vision (1994)
2439,387,0.3441,5.0,1.7203,Quest for Fire (Guerre du feu, La) (1981)
2483,387,0.3441,5.0,1.7203,Matewan (1987)
1727,231,0.3419,5.0,1.7096,Navigator: A Mediaeval Odyssey, The (1988)
1177,231,0.3419,5.0,1.7096,Hotel de Love (1996)
1607,231,0.3419,5.0,1.7096,Flight of the Navigator (1986)
2484,231,0.3419,5.0,1.7096,Kagemusha (1980)
2479,231,0.3419,5.0,1.7096,Babes in Toyland (1934)
1662,231,0.3419,5.0,1.7096,Steamboat Willie (1928)
2467,231,0.3419,5.0,1.7096,Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)
952,231,0.3419,5.0,1.7096,Cheech and Chong's Up in Smoke (1978)
1488,231,0.3419,5.0,1.7096,Wings (1927)
1497,231,0.3419,5.0,1.7096,How Green Was My Valley (1941)
2544,231,0.3419,5.0,1.7096,Boiling Point (1993)
2535,231,0.3419,5.0,1.7096,7th Voyage of Sinbad, The (1958)
2441,231,0.3419,5.0,1.7096,Face in the Crowd, A (1957)
862,231,0.3419,5.0,1.7096,Shall We Dance (1937)
2673,231,0.3419,5.0,1.7096,Born Yesterday (1950)
922,231,0.3419,5.0,1.7096,Tin Drum, The (Blechtrommel, Die) (1979)
2751,231,0.3419,5.0,1.7096,Good Earth, The (1937)
2130,231,0.3419,5.0,1.7096,It Came from Hollywood (1982)
2771,231,0.3419,5.0,1.7096,Dersu Uzala (1975)
2724,231,0.3419,5.0,1.7096,Crimson Pirate, The (1952)
1767,231,0.3419,5.0,1.7096,Seven Beauties (Pasqualino Settebellezze) (1976)
2357,231,0.3419,5.0,1.7096,Man Facing Southeast (1986)
2718,231,0.3419,5.0,1.7096,Captain Horatio Hornblower R.N. (1951)
760,231,0.3419,5.0,1.7096,Adventures of Robin Hood, The (1938)
779,231,0.3419,5.0,1.7096,Little Lord Fauntleroy (1936)
787,231,0.3419,5.0,1.7096,Beat the Devil (1953)
481,231,0.3419,5.0,1.7096,Sirens (1994)
795,231,0.3419,5.0,1.7096,Pompatus of Love, The (1996)
2395,213,0.3406,5.0,1.7031,On Any Sunday (1971)
3138,213,0.3406,5.0,1.7031,Fantastic Voyage (1966)
2429,563,0.3266,5.0,1.6328,Piranha (1978)
2427,563,0.3266,5.0,1.6328,Funhouse, The (1981)
306,563,0.3266,5.0,1.6328,Double Happiness (1994)
243,563,0.3266,5.0,1.6328,Losing Isaiah (1995)
2514,563,0.3266,5.0,1.6328,End of the Affair, The (1999)
2507,563,0.3266,5.0,1.6328,Flawless (1999)
2504,563,0.3266,5.0,1.6328,'night Mother (1986)
1184,563,0.3266,5.0,1.6328,That Old Feeling (1997)
1197,563,0.3266,5.0,1.6328,Crash (1996)
330,563,0.3266,5.0,1.6328,Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)
1317,563,0.3266,5.0,1.6328,Phantoms (1998)
2178,563,0.3266,5.0,1.6328,Trick (1999)
2157,563,0.3266,5.0,1.6328,Dinner Game, The (Dîner de cons, Le) (1998)
2135,563,0.3266,5.0,1.6328,Swamp Thing (1982)
706,563,0.3266,5.0,1.6328,Relic, The (1997)
2207,563,0.3266,5.0,1.6328,Light of Day (1987)
3211,563,0.3266,5.0,1.6328,Talk Radio (1988)
2364,563,0.3266,5.0,1.6328,Mike's Murder (1984)
1233,563,0.3266,5.0,1.6328,Designated Mourner, The (1997)
95,563,0.3266,5.0,1.6328,Unforgettable (1996)
1226,563,0.3266,5.0,1.6328,Losing Chase (1996)
128,563,0.3266,5.0,1.6328,Amateur (1994)
162,563,0.3266,5.0,1.6328,Nadja (1994)
161,563,0.3266,5.0,1.6328,Mute Witness (1994)
1071,563,0.3266,5.0,1.6328,Amityville II: The Possession (1982)
1063,563,0.3266,5.0,1.6328,Female Perversions (1996)
84,563,0.3266,5.0,1.6328,Mary Reilly (1996)
991,563,0.3266,5.0,1.6328,Trust (1990)
2977,563,0.3266,5.0,1.6328,American Pop (1981)
2858,563,0.3266,5.0,1.6328,Hidden, The (1987)
3005,563,0.3266,5.0,1.6328,Asylum (1972)
212,563,0.3266,5.0,1.6328,Hideaway (1995)
3120,563,0.3266,5.0,1.6328,Urban Legends: Final Cut (2000)
2633,563,0.3266,5.0,1.6328,Brandon Teena Story, The (1998)
798,563,0.3266,5.0,1.6328,Grace of My Heart (1996)
213,563,0.3266,5.0,1.6328,Fluke (1995)
3179,563,0.3266,5.0,1.6328,Book of Shadows: Blair Witch 2 (2000)
907,563,0.3266,5.0,1.6328,Howling, The (1980)
2583,563,0.3266,5.0,1.6328,Batman: Mask of the Phantasm (1993)
3064,563,0.3266,5.0,1.6328,Brain That Wouldn't Die, The (1962)
2704,563,0.3266,5.0,1.6328,Who's That Girl? (1987)
2393,563,0.3266,5.0,1.6328,Guardian, The (1990)
3071,563,0.3266,5.0,1.6328,Pumpkinhead (1988)
3080,563,0.3266,5.0,1.6328,I'm the One That I Want (2000)
3068,563,0.3266,5.0,1.6328,Phantasm II (1988)
1028,563,0.3266,5.0,1.6328,Akira (1988)
211,563,0.3266,5.0,1.6328,Goofy Movie, A (1995)
3041,563,0.3266,5.0,1.6328,H.O.T.S. (1979)
2032,563,0.3266,5.0,1.6328,Earthquake (1974)
292,563,0.3266,5.0,1.6328,Tank Girl (1995)
1586,563,0.3266,5.0,1.6328,Rapture, The (1991)
1841,563,0.3266,5.0,1.6328,Tales from the Darkside: The Movie (1990)
3044,563,0.3266,5.0,1.6328,Sinbad and the Eye of the Tiger (1977)
493,563,0.3266,5.0,1.6328,Threesome (1994)
1653,563,0.3266,5.0,1.6328,Return to Oz (1985)
1689,563,0.3266,5.0,1.6328,Autumn Sonata (Höstsonaten) (1978)
1764,563,0.3266,5.0,1.6328,Cube (1997)
547,563,0.3266,5.0,1.6328,My Favorite Season (1993)
2039,563,0.3266,5.0,1.6328,Relax... It's Just Sex (1998)
1448,563,0.3266,5.0,1.6328,Clockwatchers (1997)
1730,563,0.3266,5.0,1.6328,Family Plot (1976)
2043,563,0.3266,5.0,1.6328,Haunting, The (1963)
1997,563,0.3266,5.0,1.6328,Fantastic Planet, The (Planète sauvage, La) (1973)
135,563,0.3266,5.0,1.6328,Blue in the Face (1995)
1972,563,0.3266,5.0,1.6328,Deadly Friend (1986)
469,563,0.3266,5.0,1.6328,Ruby in Paradise (1993)
1987,563,0.3266,5.0,1.6328,Day of the Beast, The (Día de la Bestia, El) (1995)
1981,563,0.3266,5.0,1.6328,52 Pick-Up (1986)
2091,563,0.3266,5.0,1.6328,Night of the Comet (1984)
2085,563,0.3266,5.0,1.6328,Idle Hands (1999)
1388,563,0.3266,5.0,1.6328,Night Flier (1997)
2046,563,0.3266,5.0,1.6328,Village of the Damned (1960)
87,241,0.408,4.0,1.6321,Broken Arrow (1996)
2247,241,0.408,4.0,1.6321,Pelican Brief, The (1993)
411,241,0.408,4.0,1.6321,Guilty as Sin (1993)
2626,241,0.408,4.0,1.6321,Cutting Edge, The (1992)
30,241,0.408,4.0,1.6321,Dangerous Minds (1995)
2139,241,0.408,4.0,1.6321,Thirteenth Floor, The (1999)
1704,241,0.408,4.0,1.6321,St. Elmo's Fire (1985)
699,241,0.408,4.0,1.6321,Bound (1996)
1974,241,0.408,4.0,1.6321,Jumpin' Jack Flash (1986)
163,241,0.408,4.0,1.6321,Net, The (1995)
174,241,0.408,4.0,1.6321,Strange Days (1995)
1763,241,0.408,4.0,1.6321,Rounders (1998)
561,241,0.408,4.0,1.6321,Mission: Impossible (1996)
1925,241,0.408,4.0,1.6321,Violets Are Blue... (1986)
1788,241,0.408,4.0,1.6321,About Last Night... (1986)
1793,241,0.408,4.0,1.6321,Mortal Thoughts (1991)
1879,241,0.408,4.0,1.6321,Desperately Seeking Susan (1985)
1860,241,0.408,4.0,1.6321,Mona Lisa (1986)
1855,241,0.408,4.0,1.6321,Runaway Train (1985)
181,241,0.408,4.0,1.6321,Unstrung Heroes (1995)
1269,241,0.408,4.0,1.6321,Conspiracy Theory (1997)
2728,241,0.408,4.0,1.6321,She's Gotta Have It (1986)
589,241,0.408,4.0,1.6321,True Crime (1996)
45,241,0.408,4.0,1.6321,Seven (a.k.a. Se7en) (1995)
2607,241,0.408,4.0,1.6321,Agnes of God (1985)
2613,241,0.408,4.0,1.6321,Bodyguard, The (1992)
2652,241,0.408,4.0,1.6321,Flamingo Kid, The (1984)
2603,241,0.408,4.0,1.6321,Sister Act (1992)
397,241,0.408,4.0,1.6321,Fearless (1993)
1129,241,0.408,4.0,1.6321,Mars Attacks! (1996)
1117,241,0.408,4.0,1.6321,Batman Returns (1992)
2777,241,0.408,4.0,1.6321,Bamba, La (1987)
2213,241,0.408,4.0,1.6321,Thomas Crown Affair, The (1999)
1112,241,0.408,4.0,1.6321,Star Trek VI: The Undiscovered Country (1991)
2201,241,0.408,4.0,1.6321,Morning After, The (1986)
2194,241,0.408,4.0,1.6321,Crimes of the Heart (1986)
1156,241,0.408,4.0,1.6321,Fierce Creatures (1997)
1563,241,0.408,4.0,1.6321,Lethal Weapon 2 (1989)
1564,241,0.408,4.0,1.6321,Lethal Weapon 3 (1992)
1154,241,0.408,4.0,1.6321,Murder at 1600 (1997)
1568,241,0.408,4.0,1.6321,Mask of Zorro, The (1998)
1139,241,0.408,4.0,1.6321,Night Falls on Manhattan (1996)
189,241,0.408,4.0,1.6321,Before Sunrise (1995)
1367,241,0.408,4.0,1.6321,Big Lebowski, The (1998)
2309,241,0.408,4.0,1.6321,Double Jeopardy (1999)
1476,241,0.408,4.0,1.6321,Out of Sight (1998)
365,241,0.408,4.0,1.6321,Another Stakeout (1993)
1481,241,0.408,4.0,1.6321,Lethal Weapon 4 (1998)
2584,241,0.408,4.0,1.6321,American Flyers (1985)
375,241,0.408,4.0,1.6321,Blue Sky (1994)
381,241,0.408,4.0,1.6321,City Slickers II: The Legend of Curly's Gold (1994)
24,241,0.408,4.0,1.6321,Leaving Las Vegas (1995)
2084,241,0.408,4.0,1.6321,Entrapment (1999)
1232,241,0.408,4.0,1.6321,Brassed Off (1996)
1049,241,0.408,4.0,1.6321,Room with a View, A (1986)
2499,241,0.408,4.0,1.6321,Backdraft (1991)
1674,241,0.408,4.0,1.6321,Outsiders, The (1983)
342,241,0.408,4.0,1.6321,Speechless (1994)
2523,241,0.408,4.0,1.6321,Stealing Home (1988)
2502,241,0.408,4.0,1.6321,Country (1984)
2501,241,0.408,4.0,1.6321,River, The (1984)
1287,241,0.408,4.0,1.6321,Peacemaker, The (1997)
1286,241,0.408,4.0,1.6321,Edge, The (1997)
315,241,0.408,4.0,1.6321,Client, The (1994)
1393,241,0.408,4.0,1.6321,As Good as It Gets (1997)
1044,241,0.408,4.0,1.6321,Some Kind of Wonderful (1987)
332,241,0.408,4.0,1.6321,Maverick (1994)
1397,241,0.408,4.0,1.6321,U.S. Marshals (1998)
282,241,0.408,4.0,1.6321,Stargate (1994)
2494,241,0.408,4.0,1.6321,Jagged Edge (1985)
294,241,0.408,4.0,1.6321,Star Trek: Generations (1994)
1427,241,0.408,4.0,1.6321,Gingerbread Man, The (1998)
1303,241,0.408,4.0,1.6321,Chasing Amy (1997)
229,241,0.408,4.0,1.6321,Just Cause (1995)
2053,241,0.408,4.0,1.6321,True Crime (1999)
2458,241,0.408,4.0,1.6321,Commitments, The (1991)
1664,241,0.408,4.0,1.6321,Tex (1982)
5399,460,0.361,4.5,1.6247,Harry Potter and the Prisoner of Azkaban (2004)
5142,460,0.361,4.5,1.6247,Ten Commandments, The (1956)
3213,460,0.361,4.5,1.6247,Snatch (2000)
6247,460,0.361,4.5,1.6247,Wallace & Gromit in The Curse of the Were-Rabbit (2005)
5544,460,0.361,4.5,1.6247,Collateral (2004)
5485,460,0.361,4.5,1.6247,Spider-Man 2 (2004)
6294,460,0.361,4.5,1.6247,Harry Potter and the Goblet of Fire (2005)
1015,460,0.361,4.5,1.6247,Evil Dead II (Dead by Dawn) (1987)
5626,460,0.361,4.5,1.6247,Incredibles, The (2004)
2819,305,0.4054,4.0,1.6214,Prince of Tides, The (1991)
2148,305,0.4054,4.0,1.6214,Red Violin, The (Violon rouge, Le) (1998)
439,305,0.4054,4.0,1.6214,Manhattan Murder Mystery (1993)
819,305,0.4054,4.0,1.6214,Homeward Bound: The Incredible Journey (1993)
2129,305,0.4054,4.0,1.6214,Rocky Horror Picture Show, The (1975)
2113,305,0.4054,4.0,1.6214,Mommie Dearest (1981)
2094,305,0.4054,4.0,1.6214,Mummy, The (1999)
823,305,0.4054,4.0,1.6214,20,000 Leagues Under the Sea (1954)
2625,305,0.4054,4.0,1.6214,Forever Young (1992)
2816,305,0.4054,4.0,1.6214,Bachelor Party (1984)
2617,305,0.4054,4.0,1.6214,Singles (1992)
527,305,0.4054,4.0,1.6214,Beauty and the Beast (1991)
866,305,0.4054,4.0,1.6214,Willy Wonka & the Chocolate Factory (1971)
2630,305,0.4054,4.0,1.6214,Single White Female (1992)
2480,305,0.4054,4.0,1.6214,Scrooged (1988)
1,305,0.4054,4.0,1.6214,Jumanji (1995)
2517,305,0.4054,4.0,1.6214,Sweet and Lowdown (1999)
826,305,0.4054,4.0,1.6214,Cinderella (1950)
2015,305,0.4054,4.0,1.6214,Night Shift (1982)
1962,305,0.4054,4.0,1.6214,Fly, The (1986)
1922,305,0.4054,4.0,1.6214,Rocky V (1990)
470,305,0.4054,4.0,1.6214,Rudy (1993)
735,305,0.4054,4.0,1.6214,My Fair Lady (1964)
2193,305,0.4054,4.0,1.6214,Brighton Beach Memoirs (1986)
2610,305,0.4054,4.0,1.6214,Wayne's World 2 (1993)
455,305,0.4054,4.0,1.6214,Piano, The (1993)
2902,305,0.4054,4.0,1.6214,Spy Who Loved Me, The (1977)
2164,305,0.4054,4.0,1.6214,American Pie (1999)
1867,305,0.4054,4.0,1.6214,Celebrity (1998)
3031,305,0.4054,4.0,1.6214,Footloose (1984)
197,305,0.4054,4.0,1.6214,Don Juan DeMarco (1995)
891,305,0.4054,4.0,1.6214,Top Gun (1986)
2021,305,0.4054,4.0,1.6214,Towering Inferno, The (1974)
832,305,0.4054,4.0,1.6214,Mary Poppins (1964)
2017,305,0.4054,4.0,1.6214,Airport (1970)
836,305,0.4054,4.0,1.6214,Alice in Wonderland (1951)
839,305,0.4054,4.0,1.6214,Sound of Music, The (1965)
18,305,0.4054,4.0,1.6214,Ace Ventura: When Nature Calls (1995)
976,305,0.4054,4.0,1.6214,Blues Brothers, The (1980)
2318,305,0.4054,4.0,1.6214,Three Kings (1999)
1199,305,0.4054,4.0,1.6214,Liar Liar (1997)
1072,305,0.4054,4.0,1.6214,Amityville Horror, The (1979)
1140,305,0.4054,4.0,1.6214,Beavis and Butt-Head Do America (1996)
1229,305,0.4054,4.0,1.6214,Shall We Dance? (Shall We Dansu?) (1996)
1216,305,0.4054,4.0,1.6214,Romy and Michele's High School Reunion (1997)
